shipment_id,order_id,courier,ship_date,delivered_date,status,shipping_days
1507,1329,Bolt,2025-02-16,2025-02-19,Delivered,3.0
1508,1330,Cyclone,2025-03-07,2025-03-08,Delivered,1.0
1509,1331,Cyclone,2025-01-04,2025-01-05,Delivered,1.0
1510,1332,Arrow,2025-02-25,2025-02-27,Delivered,2.0
1511,1333,Bolt,2025-03-08,2025-03-13,Delivered,5.0
1512,1334,Cyclone,2025-02-21,2025-02-24,Delivered,3.0
1513,1335,Cyclone,2025-02-22,2025-02-24,Delivered,2.0
1514,1336,Arrow,2025-02-05,2025-02-07,Delivered,2.0
1515,1337,Bolt,2025-01-27,2025-01-31,Delivered,4.0
1516,1338,Arrow,2025-01-31,2025-02-03,Delivered,3.0
1517,1339,Cyclone,2025-01-22,2025-01-25,Delivered,3.0
1518,1339,Arrow,2025-01-23,2025-01-26,Delivered,3.0
1519,1340,Bolt,2025-01-13,2025-01-15,Delivered,2.0
1520,1341,Arrow,2025-02-11,2025-02-14,Delivered,3.0
1521,1342,Bolt,2025-01-13,2025-01-19,Delivered,6.0
1522,1343,Bolt,2025-02-07,2025-02-11,Delivered,4.0
1523,1344,Bolt,2025-03-01,2025-03-04,Delivered,3.0
1524,1345,Bolt,2025-02-08,2025-02-09,Delivered,1.0
1525,1346,Cyclone,2025-02-23,2025-02-24,Delivered,1.0
1526,1346,Arrow,2025-02-23,2025-02-24,Delivered,1.0
1527,1347,Bolt,2025-02-24,2025-02-25,Delivered,1.0
1528,1347,Cyclone,2025-02-25,2025-02-26,Delivered,1.0
1529,1348,Arrow,2025-01-25,2025-01-27,Delivered,2.0
1530,1348,Cyclone,2025-01-25,2025-01-26,Delivered,1.0
1531,1349,Arrow,2025-01-22,2025-01-24,Delivered,2.0
1532,1350,Bolt,2025-03-10,2025-03-15,Delivered,5.0
1533,1351,Bolt,2025-02-25,2025-02-28,Delivered,3.0
1534,1352,Bolt,2025-02-02,2025-02-06,Delivered,4.0
1535,1353,Arrow,2025-02-06,2025-02-08,Delivered,2.0
1536,1354,Bolt,2025-01-21,2025-01-23,Delivered,2.0
1537,1355,Cyclone,2025-03-24,2025-03-27,Delivered,3.0
1538,1356,Arrow,2025-03-23,2025-03-27,Delivered,4.0
1539,1357,Bolt,2025-03-04,2025-03-09,Delivered,5.0
1540,1358,Cyclone,2025-03-16,2025-03-17,Delivered,1.0
1541,1359,Bolt,2025-01-27,2025-01-30,Delivered,3.0
1542,1360,Arrow,2025-03-08,2025-03-11,Delivered,3.0
1543,1361,Cyclone,2025-03-16,2025-03-18,Delivered,2.0
1544,1362,Bolt,2025-03-16,2025-03-21,Delivered,5.0
1545,1363,Arrow,2025-02-09,2025-02-10,Delivered,1.0
1546,1364,Bolt,2025-01-17,,Returned,
1547,1365,Cyclone,2025-01-02,2025-01-03,Delivered,1.0
1548,1366,Bolt,2025-03-30,2025-04-01,Delivered,2.0
1549,1367,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
1550,1368,Bolt,2025-02-13,2025-02-15,Delivered,2.0
1551,1368,Bolt,2025-02-12,2025-02-16,Delivered,4.0
1552,1369,Cyclone,2025-02-12,2025-02-13,Delivered,1.0
1553,1370,Bolt,2025-01-26,,Returned,
1554,1371,Cyclone,2025-02-08,2025-02-09,Delivered,1.0
1555,1372,Arrow,2025-02-04,2025-02-07,Delivered,3.0
1556,1372,Bolt,2025-02-06,2025-02-08,Delivered,2.0
1557,1373,Bolt,2025-01-03,2025-01-05,Delivered,2.0
1558,1373,Arrow,2025-01-04,2025-01-06,Delivered,2.0
1559,1374,Cyclone,2025-02-15,2025-02-18,Delivered,3.0
1560,1375,Bolt,2025-02-20,2025-02-25,Delivered,5.0
1561,1375,Bolt,2025-02-20,2025-02-23,Delivered,3.0
1562,1376,Cyclone,2025-01-13,2025-01-15,Delivered,2.0
1563,1377,Arrow,2025-01-21,2025-01-26,Delivered,5.0
1564,1378,Cyclone,2025-02-14,2025-02-16,Delivered,2.0
1565,1379,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
1566,1380,Arrow,2025-02-18,2025-02-20,Delivered,2.0
1567,1381,Bolt,2025-03-04,,Returned,
1568,1382,Arrow,2025-01-18,2025-01-21,Delivered,3.0
1569,1383,Bolt,2025-03-17,2025-03-19,Delivered,2.0
1570,1384,Bolt,2025-02-28,2025-03-05,Delivered,5.0
1571,1385,Bolt,2025-02-26,2025-03-01,Delivered,3.0
1572,1386,Bolt,2025-02-17,2025-02-21,Delivered,4.0
1573,1386,Cyclone,2025-02-17,2025-02-21,Delivered,4.0
1574,1387,Bolt,2025-01-12,2025-01-15,Delivered,3.0
1575,1388,Bolt,2025-03-03,2025-03-06,Delivered,3.0
1576,1389,Bolt,2025-03-23,2025-03-24,Delivered,1.0
1577,1390,Arrow,2025-03-31,2025-04-03,Delivered,3.0
1578,1391,Arrow,2025-03-25,2025-03-27,Delivered,2.0
1579,1392,Bolt,2025-01-09,2025-01-12,Delivered,3.0
1580,1393,Bolt,2025-01-21,2025-01-23,Delivered,2.0
1581,1394,Bolt,2025-03-23,2025-03-25,Delivered,2.0
1582,1395,Bolt,2025-03-29,2025-04-03,Delivered,5.0
1583,1396,Arrow,2025-03-22,2025-03-23,Delivered,1.0
1584,1397,Bolt,2025-03-12,2025-03-14,Delivered,2.0
1585,1398,Bolt,2025-03-14,2025-03-15,Delivered,1.0
1586,1399,Arrow,2025-01-27,2025-01-31,Delivered,4.0
1587,1400,Bolt,2025-03-23,2025-03-26,Delivered,3.0
1588,1401,Bolt,2025-03-31,2025-04-03,Delivered,3.0
1589,1402,Cyclone,2025-01-12,,Returned,
1590,1402,Arrow,2025-01-12,,Returned,
1591,1403,Arrow,2025-01-17,2025-01-19,Delivered,2.0
1592,1404,Bolt,2025-02-28,2025-03-04,Delivered,4.0
1593,1405,Arrow,2025-01-27,2025-01-29,Delivered,2.0
1594,1406,Arrow,2025-01-27,2025-01-30,Delivered,3.0
1595,1407,Arrow,2025-02-17,2025-02-19,Delivered,2.0
1596,1408,Cyclone,2025-02-02,2025-02-06,Delivered,4.0
1597,1409,Bolt,2025-01-11,2025-01-15,Delivered,4.0
1598,1410,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
1599,1411,Arrow,2025-03-12,2025-03-15,Delivered,3.0
1600,1412,Arrow,2025-01-18,2025-01-21,Delivered,3.0
1601,1413,Arrow,2025-01-23,2025-01-24,Delivered,1.0
1602,1414,Cyclone,2025-01-27,2025-01-29,Delivered,2.0
1603,1415,Cyclone,2025-03-26,2025-03-27,Delivered,1.0
1604,1416,Cyclone,2025-03-27,2025-03-28,Delivered,1.0
1605,1417,Cyclone,2025-01-08,2025-01-09,Delivered,1.0
1606,1418,Cyclone,2025-01-15,2025-01-16,Delivered,1.0
1607,1419,Cyclone,2025-03-20,2025-03-21,Delivered,1.0
1608,1420,Arrow,2025-01-07,,Returned,
1609,1421,Bolt,2025-01-11,2025-01-15,Delivered,4.0
1610,1422,Bolt,2025-02-19,2025-02-21,Delivered,2.0
1611,1423,Arrow,2025-03-14,,Returned,
1612,1424,Arrow,2025-03-01,2025-03-03,Delivered,2.0
1613,1425,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
1614,1426,Arrow,2025-03-25,2025-03-26,Delivered,1.0
1615,1427,Cyclone,2025-02-08,2025-02-09,Delivered,1.0
1616,1428,Arrow,2025-01-18,2025-01-21,Delivered,3.0
1617,1429,Bolt,2025-03-01,2025-03-04,Delivered,3.0
1618,1430,Bolt,2025-01-17,2025-01-22,Delivered,5.0
1619,1431,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
1620,1432,Arrow,2025-02-02,2025-02-04,Delivered,2.0
1621,1433,Cyclone,2025-01-25,2025-01-27,Delivered,2.0
1622,1434,Bolt,2025-03-01,2025-03-06,Delivered,5.0
1623,1435,Bolt,2025-02-15,2025-02-19,Delivered,4.0
1624,1436,Arrow,2025-01-04,2025-01-07,Delivered,3.0
1625,1437,Cyclone,2025-02-07,2025-02-08,Delivered,1.0
1626,1438,Bolt,2025-02-14,2025-02-17,Delivered,3.0
1627,1438,Cyclone,2025-02-13,2025-02-15,Delivered,2.0
1628,1439,Bolt,2025-02-09,2025-02-13,Delivered,4.0
1629,1440,Cyclone,2025-03-31,2025-04-04,Delivered,4.0
1630,1441,Bolt,2025-02-24,2025-03-03,Delivered,7.0
1631,1442,Bolt,2025-03-28,2025-04-02,Delivered,5.0
1632,1443,Bolt,2025-02-09,2025-02-12,Delivered,3.0
1633,1444,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
1634,1445,Bolt,2025-01-05,2025-01-09,Delivered,4.0
1635,1445,Bolt,2025-01-06,2025-01-09,Delivered,3.0
1636,1446,Arrow,2025-03-27,2025-03-28,Delivered,1.0
1637,1447,Cyclone,2025-01-27,2025-01-29,Delivered,2.0
1638,1447,Bolt,2025-01-27,2025-02-01,Delivered,5.0
1639,1448,Arrow,2025-01-15,2025-01-16,Delivered,1.0
1640,1448,Bolt,2025-01-14,2025-01-16,Delivered,2.0
1641,1449,Bolt,2025-03-24,,Returned,
1642,1450,Cyclone,2025-02-02,2025-02-03,Delivered,1.0
1643,1451,Cyclone,2025-01-18,2025-01-21,Delivered,3.0
1644,1452,Bolt,2025-02-12,2025-02-15,Delivered,3.0
1645,1453,Bolt,2025-03-07,2025-03-10,Delivered,3.0
1646,1453,Bolt,2025-03-09,2025-03-10,Delivered,1.0
1647,1454,Cyclone,2025-02-24,2025-02-26,Delivered,2.0
1648,1454,Cyclone,2025-02-25,2025-02-26,Delivered,1.0
1649,1455,Bolt,2025-02-11,2025-02-15,Delivered,4.0
1650,1456,Cyclone,2025-02-04,2025-02-07,Delivered,3.0
1651,1457,Arrow,2025-01-31,2025-02-05,Delivered,5.0
1652,1458,Arrow,2025-01-14,2025-01-16,Delivered,2.0
1653,1459,Arrow,2025-01-13,2025-01-15,Delivered,2.0
1654,1460,Arrow,2025-01-19,2025-01-20,Delivered,1.0
1655,1461,Arrow,2025-02-03,2025-02-07,Delivered,4.0
1656,1461,Cyclone,2025-02-02,2025-02-04,Delivered,2.0
1657,1462,Arrow,2025-02-10,2025-02-11,Delivered,1.0
1658,1463,Bolt,2025-02-16,2025-02-18,Delivered,2.0
1659,1463,Arrow,2025-02-17,2025-02-19,Delivered,2.0
1660,1464,Bolt,2025-01-30,2025-02-04,Delivered,5.0
1661,1465,Bolt,2025-03-05,2025-03-08,Delivered,3.0
1662,1466,Bolt,2025-03-03,,Returned,
1663,1466,Arrow,2025-03-03,2025-03-08,Delivered,5.0
1664,1467,Arrow,2025-02-27,2025-03-03,Delivered,4.0
1665,1468,Bolt,2025-01-17,2025-01-21,Delivered,4.0
1666,1468,Bolt,2025-01-17,2025-01-22,Delivered,5.0
1667,1469,Arrow,2025-02-25,2025-02-27,Delivered,2.0
1668,1469,Cyclone,2025-02-26,2025-02-27,Delivered,1.0
1669,1470,Arrow,2025-01-12,2025-01-15,Delivered,3.0
1670,1471,Cyclone,2025-01-30,2025-02-01,Delivered,2.0
1671,1471,Arrow,2025-01-30,2025-01-31,Delivered,1.0
1672,1472,Arrow,2025-01-25,2025-01-27,Delivered,2.0
1673,1473,Cyclone,2025-03-26,2025-03-27,Delivered,1.0
1674,1474,Cyclone,2025-01-05,2025-01-08,Delivered,3.0
1675,1475,Bolt,2025-03-08,2025-03-11,Delivered,3.0
1676,1476,Bolt,2025-02-18,2025-02-22,Delivered,4.0
1677,1477,Arrow,2025-01-03,2025-01-06,Delivered,3.0
1678,1478,Arrow,2025-02-16,2025-02-19,Delivered,3.0
1679,1479,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
1680,1480,Bolt,2025-02-01,2025-02-05,Delivered,4.0
1681,1481,Bolt,2025-03-10,2025-03-13,Delivered,3.0
1682,1482,Arrow,2025-01-18,2025-01-19,Delivered,1.0
1683,1483,Arrow,2025-03-03,2025-03-04,Delivered,1.0
1684,1484,Cyclone,2025-02-08,2025-02-09,Delivered,1.0
1685,1485,Cyclone,2025-01-27,2025-01-29,Delivered,2.0
1686,1486,Cyclone,2025-02-18,2025-02-19,Delivered,1.0
1687,1487,Cyclone,2025-03-08,2025-03-11,Delivered,3.0
1688,1487,Bolt,2025-03-07,2025-03-10,Delivered,3.0
1689,1488,Cyclone,2025-02-22,2025-02-26,Delivered,4.0
1690,1489,Cyclone,2025-03-22,2025-03-24,Delivered,2.0
1691,1490,Cyclone,2025-03-15,2025-03-16,Delivered,1.0
1692,1491,Arrow,2025-01-16,2025-01-17,Delivered,1.0
1693,1491,Bolt,2025-01-15,,Returned,
1694,1492,Arrow,2025-02-19,2025-02-22,Delivered,3.0
1695,1493,Cyclone,2025-03-31,2025-04-01,Delivered,1.0
1696,1494,Arrow,2025-03-11,2025-03-13,Delivered,2.0
1697,1494,Bolt,2025-03-09,2025-03-13,Delivered,4.0
1698,1495,Arrow,2025-01-12,2025-01-15,Delivered,3.0
1699,1496,Cyclone,2025-03-02,2025-03-04,Delivered,2.0
1700,1497,Cyclone,2025-02-06,2025-02-07,Delivered,1.0
1701,1498,Bolt,2025-03-04,,Returned,
1702,1499,Arrow,2025-02-13,2025-02-15,Delivered,2.0
1703,1500,Arrow,2025-03-12,2025-03-17,Delivered,5.0
1704,1500,Arrow,2025-03-13,2025-03-18,Delivered,5.0
1705,1501,Arrow,2025-02-10,2025-02-12,Delivered,2.0
1706,1502,Bolt,2025-02-25,2025-02-27,Delivered,2.0
1707,1503,Cyclone,2025-03-06,2025-03-07,Delivered,1.0
1708,1504,Bolt,2025-02-16,2025-02-19,Delivered,3.0
1709,1505,Bolt,2025-03-29,2025-04-02,Delivered,4.0
1710,1506,Cyclone,2025-01-13,2025-01-15,Delivered,2.0
1711,1506,Cyclone,2025-01-11,2025-01-15,Delivered,4.0
1712,1507,Bolt,2025-03-05,2025-03-08,Delivered,3.0
1713,1508,Arrow,2025-03-19,,Returned,
1714,1508,Cyclone,2025-03-20,2025-03-21,Delivered,1.0
1715,1509,Arrow,2025-01-27,2025-01-30,Delivered,3.0
1716,1510,Bolt,2025-03-13,2025-03-17,Delivered,4.0
1717,1511,Cyclone,2025-02-21,2025-02-22,Delivered,1.0
1718,1512,Arrow,2025-01-06,2025-01-08,Delivered,2.0
1719,1513,Bolt,2025-03-01,2025-03-02,Delivered,1.0
1720,1514,Arrow,2025-03-13,2025-03-15,Delivered,2.0
1721,1515,Arrow,2025-01-20,2025-01-24,Delivered,4.0
1722,1515,Bolt,2025-01-22,2025-01-26,Delivered,4.0
1723,1516,Cyclone,2025-03-06,2025-03-09,Delivered,3.0
1724,1516,Cyclone,2025-03-06,2025-03-07,Delivered,1.0
1725,1517,Cyclone,2025-02-25,2025-02-28,Delivered,3.0
1726,1517,Cyclone,2025-02-23,2025-02-24,Delivered,1.0
1727,1518,Arrow,2025-03-15,2025-03-18,Delivered,3.0
1728,1519,Cyclone,2025-02-28,2025-03-02,Delivered,2.0
1729,1519,Arrow,2025-02-28,,Returned,
1730,1520,Arrow,2025-03-31,,Returned,
1731,1521,Bolt,2025-02-12,2025-02-15,Delivered,3.0
1732,1522,Cyclone,2025-01-05,2025-01-06,Delivered,1.0
1733,1523,Bolt,2025-01-06,2025-01-07,Delivered,1.0
1734,1524,Bolt,2025-01-07,2025-01-09,Delivered,2.0
1735,1524,Cyclone,2025-01-07,2025-01-08,Delivered,1.0
1736,1525,Arrow,2025-01-05,2025-01-06,Delivered,1.0
1737,1526,Bolt,2025-02-25,2025-02-28,Delivered,3.0
1738,1527,Arrow,2025-02-18,2025-02-20,Delivered,2.0
1739,1528,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
1740,1529,Bolt,2025-02-19,2025-02-24,Delivered,5.0
1741,1530,Bolt,2025-01-10,2025-01-13,Delivered,3.0
1742,1531,Cyclone,2025-01-22,2025-01-23,Delivered,1.0
1743,1531,Arrow,2025-01-20,2025-01-22,Delivered,2.0
1744,1532,Bolt,2025-03-04,2025-03-07,Delivered,3.0
1745,1533,Cyclone,2025-02-05,,Returned,
1746,1534,Arrow,2025-02-19,2025-02-20,Delivered,1.0
1747,1535,Cyclone,2025-03-24,2025-03-26,Delivered,2.0
1748,1536,Arrow,2025-03-03,,Returned,
1749,1536,Arrow,2025-03-05,2025-03-08,Delivered,3.0
1750,1537,Bolt,2025-01-19,2025-01-22,Delivered,3.0
1751,1537,Bolt,2025-01-17,2025-01-22,Delivered,5.0
1752,1538,Arrow,2025-03-31,2025-04-02,Delivered,2.0
1753,1539,Arrow,2025-01-05,2025-01-08,Delivered,3.0
1754,1540,Cyclone,2025-02-03,2025-02-04,Delivered,1.0
1755,1541,Bolt,2025-01-14,2025-01-18,Delivered,4.0
1756,1542,Arrow,2025-03-30,2025-03-31,Delivered,1.0
1757,1543,Cyclone,2025-03-14,2025-03-15,Delivered,1.0
1758,1544,Arrow,2025-03-09,2025-03-12,Delivered,3.0
1759,1545,Arrow,2025-01-16,2025-01-21,Delivered,5.0
1760,1546,Arrow,2025-01-11,2025-01-13,Delivered,2.0
1761,1547,Cyclone,2025-02-26,2025-02-27,Delivered,1.0
1762,1548,Bolt,2025-03-08,2025-03-10,Delivered,2.0
1763,1549,Bolt,2025-01-30,,Returned,
1764,1549,Bolt,2025-01-30,2025-02-02,Delivered,3.0
1765,1550,Bolt,2025-01-09,2025-01-13,Delivered,4.0
1766,1551,Cyclone,2025-03-09,2025-03-10,Delivered,1.0
1767,1552,Bolt,2025-01-27,,Returned,
1768,1553,Cyclone,2025-03-18,2025-03-19,Delivered,1.0
1769,1554,Cyclone,2025-02-13,2025-02-16,Delivered,3.0
1770,1555,Bolt,2025-01-11,2025-01-15,Delivered,4.0
1771,1556,Bolt,2025-03-22,2025-03-25,Delivered,3.0
1772,1557,Arrow,2025-02-09,2025-02-12,Delivered,3.0
1773,1558,Cyclone,2025-01-25,2025-01-28,Delivered,3.0
1774,1559,Arrow,2025-01-07,2025-01-11,Delivered,4.0
1775,1560,Bolt,2025-01-13,2025-01-17,Delivered,4.0
1776,1561,Cyclone,2025-03-02,2025-03-04,Delivered,2.0
1777,1561,Bolt,2025-03-01,2025-03-03,Delivered,2.0
1778,1562,Cyclone,2025-03-30,2025-03-31,Delivered,1.0
1779,1563,Bolt,2025-03-22,2025-03-25,Delivered,3.0
1780,1564,Cyclone,2025-02-08,2025-02-10,Delivered,2.0
1781,1564,Bolt,2025-02-07,2025-02-09,Delivered,2.0
1782,1565,Cyclone,2025-03-14,2025-03-16,Delivered,2.0
1783,1566,Arrow,2025-01-05,2025-01-06,Delivered,1.0
1784,1567,Arrow,2025-02-18,2025-02-21,Delivered,3.0
1785,1568,Arrow,2025-03-31,2025-04-02,Delivered,2.0
1786,1569,Arrow,2025-01-19,2025-01-23,Delivered,4.0
1787,1570,Arrow,2025-03-12,2025-03-14,Delivered,2.0
1788,1571,Arrow,2025-02-08,2025-02-09,Delivered,1.0
1789,1571,Cyclone,2025-02-08,2025-02-10,Delivered,2.0
1790,1572,Bolt,2025-03-01,2025-03-03,Delivered,2.0
1791,1573,Cyclone,2025-02-18,2025-02-20,Delivered,2.0
1792,1574,Arrow,2025-03-20,2025-03-23,Delivered,3.0
1793,1574,Cyclone,2025-03-19,2025-03-20,Delivered,1.0
1794,1575,Bolt,2025-01-30,2025-02-02,Delivered,3.0
1795,1575,Arrow,2025-01-29,2025-02-02,Delivered,4.0
1796,1576,Arrow,2025-03-10,2025-03-14,Delivered,4.0
1797,1577,Arrow,2025-03-19,2025-03-21,Delivered,2.0
1798,1578,Bolt,2025-03-24,2025-03-26,Delivered,2.0
1799,1579,Bolt,2025-02-11,2025-02-15,Delivered,4.0
1800,1580,Cyclone,2025-02-14,2025-02-15,Delivered,1.0
1801,1581,Bolt,2025-03-03,2025-03-06,Delivered,3.0
1802,1582,Arrow,2025-02-28,2025-03-04,Delivered,4.0
1803,1583,Arrow,2025-03-08,2025-03-10,Delivered,2.0
1804,1584,Cyclone,2025-02-26,2025-02-27,Delivered,1.0
1805,1585,Arrow,2025-02-09,2025-02-12,Delivered,3.0
1806,1585,Arrow,2025-02-11,2025-02-12,Delivered,1.0
1807,1586,Bolt,2025-02-11,2025-02-14,Delivered,3.0
1808,1587,Cyclone,2025-03-18,,Returned,
1809,1588,Arrow,2025-02-02,2025-02-04,Delivered,2.0
1810,1589,Bolt,2025-01-06,2025-01-10,Delivered,4.0
1811,1590,Arrow,2025-03-29,2025-03-31,Delivered,2.0
1812,1591,Cyclone,2025-01-21,2025-01-22,Delivered,1.0
1813,1591,Bolt,2025-01-20,2025-01-24,Delivered,4.0
1814,1592,Cyclone,2025-03-21,2025-03-24,Delivered,3.0
1815,1593,Arrow,2025-02-09,2025-02-10,Delivered,1.0
1816,1594,Bolt,2025-02-28,,Returned,
1817,1595,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
1818,1595,Arrow,2025-03-01,2025-03-04,Delivered,3.0
1819,1596,Bolt,2025-02-19,2025-02-23,Delivered,4.0
1820,1597,Cyclone,2025-02-12,2025-02-14,Delivered,2.0
1821,1598,Arrow,2025-01-14,2025-01-18,Delivered,4.0
1822,1599,Bolt,2025-02-15,2025-02-19,Delivered,4.0
1823,1599,Bolt,2025-02-15,2025-02-17,Delivered,2.0
1824,1600,Cyclone,2025-03-31,2025-04-03,Delivered,3.0
1825,1601,Bolt,2025-02-24,2025-02-28,Delivered,4.0
1826,1602,Arrow,2025-02-11,,Returned,
1827,1602,Arrow,2025-02-11,,Returned,
1828,1603,Arrow,2025-03-06,2025-03-08,Delivered,2.0
1829,1603,Arrow,2025-03-06,2025-03-09,Delivered,3.0
1830,1604,Bolt,2025-01-29,2025-02-01,Delivered,3.0
1831,1605,Cyclone,2025-02-07,2025-02-10,Delivered,3.0
1832,1606,Arrow,2025-03-02,2025-03-03,Delivered,1.0
1833,1607,Bolt,2025-01-08,2025-01-12,Delivered,4.0
1834,1608,Arrow,2025-01-05,2025-01-07,Delivered,2.0
1835,1609,Arrow,2025-02-14,2025-02-18,Delivered,4.0
1836,1609,Arrow,2025-02-16,2025-02-18,Delivered,2.0
1837,1610,Bolt,2025-03-01,2025-03-04,Delivered,3.0
1838,1611,Arrow,2025-01-31,2025-02-02,Delivered,2.0
1839,1612,Bolt,2025-01-23,2025-01-27,Delivered,4.0
1840,1613,Bolt,2025-02-13,2025-02-17,Delivered,4.0
1841,1613,Arrow,2025-02-13,2025-02-17,Delivered,4.0
1842,1614,Cyclone,2025-01-11,2025-01-13,Delivered,2.0
1843,1615,Cyclone,2025-02-03,2025-02-05,Delivered,2.0
1844,1616,Arrow,2025-02-22,,Returned,
1845,1617,Bolt,2025-01-30,2025-02-04,Delivered,5.0
1846,1618,Arrow,2025-02-09,2025-02-10,Delivered,1.0
1847,1619,Bolt,2025-02-02,2025-02-07,Delivered,5.0
1848,1620,Arrow,2025-03-25,2025-03-28,Delivered,3.0
1849,1621,Cyclone,2025-01-03,2025-01-06,Delivered,3.0
1850,1621,Cyclone,2025-01-03,2025-01-04,Delivered,1.0
1851,1622,Bolt,2025-03-19,2025-03-24,Delivered,5.0
1852,1623,Cyclone,2025-03-19,2025-03-20,Delivered,1.0
1853,1624,Arrow,2025-01-14,2025-01-15,Delivered,1.0
1854,1625,Arrow,2025-02-10,2025-02-13,Delivered,3.0
1855,1626,Cyclone,2025-03-08,2025-03-09,Delivered,1.0
1856,1627,Cyclone,2025-01-13,2025-01-17,Delivered,4.0
1857,1628,Cyclone,2025-02-16,2025-02-17,Delivered,1.0
1858,1629,Bolt,2025-01-29,2025-01-30,Delivered,1.0
1859,1630,Bolt,2025-01-17,2025-01-21,Delivered,4.0
1860,1631,Bolt,2025-03-03,2025-03-07,Delivered,4.0
1861,1632,Cyclone,2025-03-05,2025-03-09,Delivered,4.0
1862,1633,Bolt,2025-03-31,2025-04-03,Delivered,3.0
1863,1634,Arrow,2025-02-06,2025-02-08,Delivered,2.0
1864,1635,Arrow,2025-03-11,2025-03-12,Delivered,1.0
1865,1636,Bolt,2025-03-26,2025-03-30,Delivered,4.0
1866,1636,Arrow,2025-03-24,2025-03-25,Delivered,1.0
1867,1637,Bolt,2025-01-30,2025-02-04,Delivered,5.0
1868,1638,Cyclone,2025-03-12,2025-03-13,Delivered,1.0
1869,1639,Arrow,2025-03-15,,Returned,
1870,1640,Cyclone,2025-03-06,2025-03-11,Delivered,5.0
1871,1640,Arrow,2025-03-05,2025-03-07,Delivered,2.0
1872,1641,Cyclone,2025-01-29,2025-01-30,Delivered,1.0
1873,1642,Arrow,2025-03-01,2025-03-05,Delivered,4.0
1874,1642,Cyclone,2025-03-02,,Returned,
1875,1643,Bolt,2025-03-21,2025-03-25,Delivered,4.0
1876,1644,Arrow,2025-02-08,,Lost,
1877,1645,Cyclone,2025-01-24,2025-01-25,Delivered,1.0
1878,1646,Cyclone,2025-03-10,2025-03-11,Delivered,1.0
1879,1647,Cyclone,2025-01-20,2025-01-21,Delivered,1.0
1880,1648,Cyclone,2025-03-10,2025-03-11,Delivered,1.0
1881,1648,Bolt,2025-03-10,2025-03-14,Delivered,4.0
1882,1649,Cyclone,2025-03-05,2025-03-07,Delivered,2.0
1883,1650,Arrow,2025-01-19,,Lost,
1884,1650,Bolt,2025-01-19,2025-01-22,Delivered,3.0
1885,1651,Arrow,2025-01-13,2025-01-18,Delivered,5.0
1886,1652,Arrow,2025-01-22,2025-01-25,Delivered,3.0
1887,1653,Cyclone,2025-01-18,2025-01-20,Delivered,2.0
1888,1653,Arrow,2025-01-19,2025-01-23,Delivered,4.0
1889,1654,Bolt,2025-01-10,2025-01-13,Delivered,3.0
1890,1654,Arrow,2025-01-11,2025-01-13,Delivered,2.0
1891,1655,Cyclone,2025-03-07,2025-03-11,Delivered,4.0
1892,1656,Arrow,2025-01-22,2025-01-26,Delivered,4.0
1893,1657,Arrow,2025-03-31,2025-04-03,Delivered,3.0
1894,1658,Bolt,2025-03-24,2025-03-27,Delivered,3.0
1895,1659,Arrow,2025-02-20,,Returned,
1896,1659,Cyclone,2025-02-20,2025-02-22,Delivered,2.0
1897,1660,Arrow,2025-01-16,2025-01-21,Delivered,5.0
1898,1661,Cyclone,2025-03-07,2025-03-08,Delivered,1.0
1899,1662,Arrow,2025-02-17,2025-02-19,Delivered,2.0
1900,1663,Cyclone,2025-01-31,2025-02-01,Delivered,1.0
1901,1664,Arrow,2025-03-19,2025-03-22,Delivered,3.0
1902,1665,Bolt,2025-02-06,2025-02-10,Delivered,4.0
1903,1666,Arrow,2025-02-21,2025-02-26,Delivered,5.0
1904,1666,Cyclone,2025-02-22,2025-02-23,Delivered,1.0
1905,1667,Cyclone,2025-03-19,2025-03-20,Delivered,1.0
1906,1668,Cyclone,2025-01-09,2025-01-11,Delivered,2.0
1907,1669,Cyclone,2025-01-31,2025-02-01,Delivered,1.0
1908,1670,Cyclone,2025-01-12,2025-01-13,Delivered,1.0
1909,1671,Cyclone,2025-02-03,2025-02-04,Delivered,1.0
1910,1672,Arrow,2025-01-06,2025-01-07,Delivered,1.0
1911,1673,Arrow,2025-03-20,2025-03-21,Delivered,1.0
1912,1674,Cyclone,2025-02-01,2025-02-03,Delivered,2.0
1913,1675,Arrow,2025-02-20,2025-02-21,Delivered,1.0
1914,1676,Arrow,2025-03-17,2025-03-19,Delivered,2.0
1915,1677,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
1916,1678,Cyclone,2025-03-29,2025-03-30,Delivered,1.0
1917,1679,Cyclone,2025-01-27,2025-01-28,Delivered,1.0
1918,1679,Bolt,2025-01-28,2025-02-02,Delivered,5.0
1919,1680,Cyclone,2025-02-16,2025-02-18,Delivered,2.0
1920,1681,Cyclone,2025-01-31,,Returned,
1921,1682,Bolt,2025-01-06,2025-01-10,Delivered,4.0
